block_number,experimental_condition,condition_id,task_type,task_id,response_1,reaction_time_1,response_2,reaction_time_2,response_3,age,gender,education_level (third grade),social_media_hours (daily),verbal_intelligence (self-perceived),participant_identification
3,F,F4,RAT,R1,correct,34.6286392,zandloper,20.0042798,4,20,Vrouw,ASO/doorstroomfinaliteit,5-6 uren,Boven gemiddeld,0c320192-1433-46c0-b607-7c06c4a3e07b
3,F,F8,RAT,R3,correct,53.3755419,sneeuw,10.6136709,4,20,Vrouw,ASO/doorstroomfinaliteit,5-6 uren,Boven gemiddeld,0c320192-1433-46c0-b607-7c06c4a3e07b
4,F,F12,RAT,R4,incorrect,36.6901087,water,6.7017561,4,20,Vrouw,ASO/doorstroomfinaliteit,5-6 uren,Boven gemiddeld,0c320192-1433-46c0-b607-7c06c4a3e07b
4,F,F5,Insight,I5,correct,40.1084966,sateliet ?,108.6476711,4,20,Vrouw,ASO/doorstroomfinaliteit,5-6 uren,Boven gemiddeld,0c320192-1433-46c0-b607-7c06c4a3e07b
4,F,F3,Insight,I7,incorrect,40.9082451,als het meer bevroren is,29.4366489,6,20,Vrouw,ASO/doorstroomfinaliteit,5-6 uren,Boven gemiddeld,0c320192-1433-46c0-b607-7c06c4a3e07b
4,F,F6,Insight,I1,correct,63.2170839,"hij zat vastgebonden met een to
uw voor de veiligheid",59.4655864,4,20,Vrouw,ASO/doorstroomfinaliteit,5-6 uren,Boven gemiddeld,0c320192-1433-46c0-b607-7c06c4a3e07b
5,F,F10,Insight,I8,correct,71.301673,"Hem
>Hij>Ruben>Marit",113.3563248,4,20,Vrouw,ASO/doorstroomfinaliteit,5-6 uren,Boven gemiddeld,0c320192-1433-46c0-b607-7c06c4a3e07b
5,F,F11,RAT,R6,correct,86.4469049,deur,9.4837482,4,20,Vrouw,ASO/doorstroomfinaliteit,5-6 uren,Boven gemiddeld,0c320192-1433-46c0-b607-7c06c4a3e07b
5,F,F1,Insight,I6,incorrect,50.5214311,"hij is blind en leest
 via braille",35.6520514,4,20,Vrouw,ASO/doorstroomfinaliteit,5-6 uren,Boven gemiddeld,0c320192-1433-46c0-b607-7c06c4a3e07b
5,F,F9,RAT,R12,incorrect,41.7865901,dak,20.0003698,5,20,Vrouw,ASO/doorstroomfinaliteit,5-6 uren,Boven gemiddeld,0c320192-1433-46c0-b607-7c06c4a3e07b
6,DFU,DFU3,Insight,I3,correct,33.345247,vertrouwen,8.171133,2,20,Vrouw,ASO/doorstroomfinaliteit,5-6 uren,Boven gemiddeld,0c320192-1433-46c0-b607-7c06c4a3e07b
6,DFU,DFU2,RAT,R10,correct,25.5405316,lopende,20.002624,6,20,Vrouw,ASO/doorstroomfinaliteit,5-6 uren,Boven gemiddeld,0c320192-1433-46c0-b607-7c06c4a3e07b
6,DFU,DFU6,RAT,R5,correct,50.0297012,wat,20.0004289,5,20,Vrouw,ASO/doorstroomfinaliteit,5-6 uren,Boven gemiddeld,0c320192-1433-46c0-b607-7c06c4a3e07b
6,DFU,DFU9,Insight,I2,correct,20.3861813,kaart/map,29.4195104,3,20,Vrouw,ASO/doorstroomfinaliteit,5-6 uren,Boven gemiddeld,0c320192-1433-46c0-b607-7c06c4a3e07b
1,DFU,DFU5,Insight,I4,correct,63.0451503,No Response,94.4029249,7,18,Vrouw,ASO/doorstroomfinaliteit,1-2 uren,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
1,DFU,DFU2,RAT,R1,incorrect,65.5629588,feest,17.1683168,4,18,Vrouw,ASO/doorstroomfinaliteit,1-2 uren,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
1,DFU,DFU8,Insight,I12,correct,60.6949141,vuur,20.0970094,1,18,Vrouw,ASO/doorstroomfinaliteit,1-2 uren,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
1,DFU,DFU11,Insight,I2,incorrect,56.6373626,woestijn,81.0625585,6,18,Vrouw,ASO/doorstroomfinaliteit,1-2 uren,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
2,F,F4,Insight,I7,correct,31.6510094,als het ijs is of er een brug is,32.0896835,7,18,Vrouw,ASO/doorstroomfinaliteit,1-2 uren,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
2,F,F3,RAT,R7,correct,35.19838,No Response,20.0114898,4,18,Vrouw,ASO/doorstroomfinaliteit,1-2 uren,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
2,F,F10,RAT,R9,correct,48.3531034,boterham,13.1362133,1,18,Vrouw,ASO/doorstroomfinaliteit,1-2 uren,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
2,F,F7,RAT,R6,correct,38.9410795,bar,16.5690921,7,18,Vrouw,ASO/doorstroomfinaliteit,1-2 uren,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
3,F,F1,Insight,I8,incorrect,33.8044465,marit > ruben . coach,120.0052053,1,18,Vrouw,ASO/doorstroomfinaliteit,1-2 uren,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
3,F,F2,Insight,I11,correct,18.1047398,temperatuur,30.7876503,4,18,Vrouw,ASO/doorstroomfinaliteit,1-2 uren,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
3,F,F5,RAT,R10,correct,15.2341546,beloning,16.3557774,7,18,Vrouw,ASO/doorstroomfinaliteit,1-2 uren,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
3,F,F6,Insight,I10,correct,32.4066658,2x de zanloper van 7 min en dan nog een min zelf tellen,81.7122481,4,18,Vrouw,ASO/doorstroomfinaliteit,1-2 uren,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
4,DFU,DFU7,Insight,I1,incorrect,44.4116441,beton is nog nat,25.368465,1,18,Vrouw,ASO/doorstroomfinaliteit,1-2 uren,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
4,DFU,DFU1,RAT,R4,correct,42.0788532,lente,10.562913,1,18,Vrouw,ASO/doorstroomfinaliteit,1-2 uren,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
4,DFU,DFU6,RAT,R5,correct,34.9755207,goudvis,16.8166921,1,18,Vrouw,ASO/doorstroomfinaliteit,1-2 uren,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
4,DFU,DFU3,Insight,I6,correct,11.2314017,hoe weet je zeker dat hij nog leest,43.9536182,5,18,Vrouw,ASO/doorstroomfinaliteit,1-2 uren,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
5,F,F8,RAT,R12,correct,17.7509012,No Response,20.0021185,4,18,Vrouw,ASO/doorstroomfinaliteit,1-2 uren,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
5,F,F9,Insight,I5,correct,27.4896517,de zon,86.9063761,1,18,Vrouw,ASO/doorstroomfinaliteit,1-2 uren,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
5,F,F12,Insight,I9,correct,24.4255906,verkeerde keizer van dat jaar,73.9816587,4,18,Vrouw,ASO/doorstroomfinaliteit,1-2 uren,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
5,F,F11,RAT,R11,correct,4.1285603,dokter,9.1159871,1,18,Vrouw,ASO/doorstroomfinaliteit,1-2 uren,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
6,DFU,DFU9,Insight,I3,correct,7.9650541,een hart,12.4385397,3,18,Vrouw,ASO/doorstroomfinaliteit,1-2 uren,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
6,DFU,DFU10,RAT,R3,incorrect,20.9136342,sneeuw,14.6989589,4,18,Vrouw,ASO/doorstroomfinaliteit,1-2 uren,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
6,DFU,DFU12,RAT,R8,correct,4.0093125,boot,9.2186158,1,18,Vrouw,ASO/doorstroomfinaliteit,1-2 uren,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
6,DFU,DFU4,RAT,R2,correct,10.9483895,nederland,8.3537858,4,18,Vrouw,ASO/doorstroomfinaliteit,1-2 uren,Boven gemiddeld,327fd6d3-0631-4dc9-ba3a-6b00b12c0b0a
1,DFU,DFU8,Insight,I6,correct,47.5388612,braille lezen,23.7438631,2,19,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
1,DFU,DFU12,Insight,I3,correct,54.0756332,mijn  hart,17.4207513,2,19,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
1,DFU,DFU2,Insight,I11,correct,37.2160702,de zon,38.0650769,4,19,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
1,DFU,DFU9,RAT,R2,correct,45.60456,kaasboerderij,12.9640418,5,19,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
2,DFU,DFU4,Insight,I8,correct,38.6335378,marit>ruben,94.689135,5,19,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
2,DFU,DFU6,Insight,I7,correct,54.3130453,waterskieen,90.9028153,7,19,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
2,DFU,DFU3,Insight,I9,correct,33.3106174,brons is niet van die tijd,95.9416216,6,19,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
2,DFU,DFU10,RAT,R6,correct,44.8101655,terras,17.0691308,1,19,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
3,F,F9,Insight,I4,correct,33.2636413,ik heb echt geen idee,70.0032407,5,19,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
3,F,F7,RAT,R7,correct,49.9499543,hout,7.9665651,5,19,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
3,F,F1,Insight,I2,correct,51.538504,speelgoed,36.7705155,6,19,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
3,F,F5,RAT,R8,correct,31.683589,regen,7.1520081,2,19,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
4,F,F8,RAT,R9,correct,44.0572437,No Response,20.0144337,5,19,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
4,F,F12,Insight,I1,incorrect,48.4670417,het  gebeurde in een videogame,44.6777958,5,19,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
4,F,F4,RAT,R12,correct,41.1059785,afval,11.8190287,4,19,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
4,F,F2,Insight,I5,correct,49.8883057,No Response,60.7039321,2,19,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
5,DFU,DFU7,RAT,R1,correct,49.0333775,ober,17.7312461,3,19,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
5,DFU,DFU5,RAT,R3,correct,39.4742638,No Response,20.0034107,4,19,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
5,DFU,DFU11,RAT,R11,correct,57.5776454,fitness,16.4346825,5,19,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
5,DFU,DFU1,RAT,R10,correct,34.168687,No Response,20.0091312,2,19,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
6,F,F11,Insight,I10,incorrect,48.5714301,"Je laat eerst de zandloper van & lopen, dan laat je zowel die van 7 als van 11 lopen. wanneer die van 7 gedaan is, weet je",120.0132552,2,19,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
6,F,F6,RAT,R5,incorrect,-19.3297793,No Response,20.0034183,3,19,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
6,F,F3,Insight,I12,incorrect,53.8898454,de woestijn,69.7842249,5,19,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
6,F,F10,RAT,R4,correct,26.6267112,No Response,20.0141889,5,19,Vrouw,ASO/doorstroomfinaliteit,3-4 uren,Gemiddeld,99ac80d3-97e4-4558-93c2-ebb5fcffbdeb
1,DFU,DFU12,Insight,I4,correct,35.9703398,60 seconden,99.1059051,7,19,Vrouw,ASO/doorstroomfinaliteit,4-5 uren,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
1,DFU,DFU4,Insight,I5,correct,49.4175084,No Response,120.0209979,6,19,Vrouw,ASO/doorstroomfinaliteit,4-5 uren,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
1,DFU,DFU9,Insight,I10,correct,52.9037801,"Je zou allebei de zandlopers kunnen  omdraaien  maar die van 7 minuten iets minder lang,",120.0090597,5,19,Vrouw,ASO/doorstroomfinaliteit,4-5 uren,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
1,DFU,DFU5,RAT,R6,correct,43.7490636,deur,20.0146635,4,19,Vrouw,ASO/doorstroomfinaliteit,4-5 uren,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
2,DFU,DFU10,RAT,R5,incorrect,45.4294861,No Response,20.0158575,6,19,Vrouw,ASO/doorstroomfinaliteit,4-5 uren,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
2,DFU,DFU11,RAT,R3,correct,47.474,sneeuw,20.0128418,2,19,Vrouw,ASO/doorstroomfinaliteit,4-5 uren,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
2,DFU,DFU3,Insight,I3,incorrect,42.2408583,hart,21.2242488,2,19,Vrouw,ASO/doorstroomfinaliteit,4-5 uren,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
2,DFU,DFU2,RAT,R7,correct,32.8591095,hout,20.0042621,5,19,Vrouw,ASO/doorstroomfinaliteit,4-5 uren,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
3,F,F6,RAT,R4,correct,35.1521578,No Response,20.0099321,5,19,Vrouw,ASO/doorstroomfinaliteit,4-5 uren,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
3,F,F7,RAT,R12,correct,33.6074589,e,20.0023037,6,19,Vrouw,ASO/doorstroomfinaliteit,4-5 uren,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
3,F,F1,Insight,I1,correct,36.8082105,hij had goede bescherming aan,51.7851928,7,19,Vrouw,ASO/doorstroomfinaliteit,4-5 uren,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
3,F,F4,Insight,I8,correct,34.5893967,coach>hem>ruben>marit,95.686874,4,19,Vrouw,ASO/doorstroomfinaliteit,4-5 uren,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
4,DFU,DFU6,Insight,I6,incorrect,51.9616416,"hij kent het verhaal al en leest verder in gedachten, denkt na  over het vervolg",41.320281,2,19,Vrouw,ASO/doorstroomfinaliteit,4-5 uren,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
4,DFU,DFU8,Insight,I11,correct,47.5516189,een  hartslag,34.0497414,4,19,Vrouw,ASO/doorstroomfinaliteit,4-5 uren,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
4,DFU,DFU1,RAT,R10,incorrect,30.1062065,No Response,20.0051624,5,19,Vrouw,ASO/doorstroomfinaliteit,4-5 uren,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
4,DFU,DFU7,RAT,R11,correct,35.0720781,No Response,20.0037291,6,19,Vrouw,ASO/doorstroomfinaliteit,4-5 uren,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
5,F,F9,Insight,I7,correct,37.3688436,No Response,0.0199365,4,19,Vrouw,ASO/doorstroomfinaliteit,4-5 uren,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
5,F,F10,Insight,I9,correct,41.7215473,de  keizer op de voorkant en het jaartal kwamen niet overeen,68.5113832,4,19,Vrouw,ASO/doorstroomfinaliteit,4-5 uren,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
5,F,F5,Insight,I12,correct,20.9855865,vuur,63.3441653,4,19,Vrouw,ASO/doorstroomfinaliteit,4-5 uren,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
5,F,F11,RAT,R8,correct,18.3749983,rook,12.979552,4,19,Vrouw,ASO/doorstroomfinaliteit,4-5 uren,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
6,F,F2,RAT,R1,correct,23.8538687,feest,6.1894469,4,19,Vrouw,ASO/doorstroomfinaliteit,4-5 uren,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
6,F,F3,RAT,R9,correct,30.5109147,boterham,10.7158081,3,19,Vrouw,ASO/doorstroomfinaliteit,4-5 uren,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
6,F,F12,Insight,I2,correct,39.8744749,een droom,44.5018021,5,19,Vrouw,ASO/doorstroomfinaliteit,4-5 uren,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
6,F,F8,RAT,R2,correct,59.3321834,boerderij,14.6610439,5,19,Vrouw,ASO/doorstroomfinaliteit,4-5 uren,Gemiddeld,782a1b6c-6abc-4829-b603-8c2b22ec4d39
1,F,F4,RAT,R7,correct,76.2048865,boeken,20.016442,4,21,Man,ASO/doorstroomfinaliteit,4-5 uren,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
1,F,F6,Insight,I3,incorrect,72.7837778,No Response,87.3909737,2,21,Man,ASO/doorstroomfinaliteit,4-5 uren,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
1,F,F5,Insight,I1,incorrect,75.7120344,Hij stond laag op de ladder van 12 meter,45.9609871,1,21,Man,ASO/doorstroomfinaliteit,4-5 uren,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
1,F,F9,RAT,R1,correct,34.9156099,No Response,20.0013353,1,21,Man,ASO/doorstroomfinaliteit,4-5 uren,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
2,F,F11,RAT,R9,correct,72.111379,brood,10.2847461,1,21,Man,ASO/doorstroomfinaliteit,4-5 uren,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
2,F,F10,Insight,I8,correct,62.8311619,coach > Hem > Ruben > Marit,111.3191252,5,21,Man,ASO/doorstroomfinaliteit,4-5 uren,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
2,F,F7,Insight,I5,incorrect,25.3427975,wind,29.7709206,1,21,Man,ASO/doorstroomfinaliteit,4-5 uren,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
2,F,F8,RAT,R5,correct,35.9186022,No Response,18.2346089,6,21,Man,ASO/doorstroomfinaliteit,4-5 uren,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
3,DFU,DFU10,Insight,I2,incorrect,39.6976388,No Response,65.621795,6,21,Man,ASO/doorstroomfinaliteit,4-5 uren,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
3,DFU,DFU9,Insight,I9,correct,46.0716023,de datum kan niet juist zijn voor die taijd,110.0084875,3,21,Man,ASO/doorstroomfinaliteit,4-5 uren,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
3,DFU,DFU3,RAT,R6,correct,45.3347665,No Response,0.0147333,5,21,Man,ASO/doorstroomfinaliteit,4-5 uren,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
3,DFU,DFU8,RAT,R4,correct,31.4076529,water,7.9590052,2,21,Man,ASO/doorstroomfinaliteit,4-5 uren,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
4,F,F3,Insight,I12,correct,43.2098852,vuur,46.1451387,5,21,Man,ASO/doorstroomfinaliteit,4-5 uren,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
4,F,F1,Insight,I4,correct,69.6302923,No Response,75.9027137,5,21,Man,ASO/doorstroomfinaliteit,4-5 uren,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
4,F,F12,RAT,R8,incorrect,52.2753774,No Response,20.0162126,2,21,Man,ASO/doorstroomfinaliteit,4-5 uren,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
4,F,F2,RAT,R11,correct,60.6066423,No Response,20.0017776,2,21,Man,ASO/doorstroomfinaliteit,4-5 uren,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
5,DFU,DFU11,Insight,I11,correct,74.8876866,temperatuur,18.252733,4,21,Man,ASO/doorstroomfinaliteit,4-5 uren,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
5,DFU,DFU6,Insight,I6,correct,31.4423593,hij is blind,12.3119197,2,21,Man,ASO/doorstroomfinaliteit,4-5 uren,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
5,DFU,DFU2,RAT,R12,correct,38.0290466,No Response,20.0064432,5,21,Man,ASO/doorstroomfinaliteit,4-5 uren,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
5,DFU,DFU5,RAT,R2,correct,33.6008134,No Response,20.016034,4,21,Man,ASO/doorstroomfinaliteit,4-5 uren,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
6,DFU,DFU4,Insight,I7,correct,30.3784268,het meer staat droog,87.0070607,6,21,Man,ASO/doorstroomfinaliteit,4-5 uren,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
6,DFU,DFU12,Insight,I10,incorrect,69.5294335,No Response,51.7641982,5,21,Man,ASO/doorstroomfinaliteit,4-5 uren,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
6,DFU,DFU1,RAT,R3,correct,20.658735,sneeuw,16.8194376,3,21,Man,ASO/doorstroomfinaliteit,4-5 uren,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
6,DFU,DFU7,RAT,R10,correct,23.1629061,No Response,17.5041396,5,21,Man,ASO/doorstroomfinaliteit,4-5 uren,Hoog,4685c17e-2e4d-4acd-a67c-e460ca1d754e
1,DFU,DFU10,RAT,R4,incorrect,44.8496163,kleur,14.2353994,3,22,Man,BSO/arbeidsmarktfinaliteit,0-1 uur,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
1,DFU,DFU7,Insight,I11,incorrect,31.8251012,temperatuur wss,15.4746614,2,22,Man,BSO/arbeidsmarktfinaliteit,0-1 uur,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
1,DFU,DFU3,RAT,R6,correct,35.2432116,ziten,19.252797,6,22,Man,BSO/arbeidsmarktfinaliteit,0-1 uur,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
1,DFU,DFU12,RAT,R10,incorrect,48.6725372,vriendscha,20.009272,5,22,Man,BSO/arbeidsmarktfinaliteit,0-1 uur,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
2,DFU,DFU6,RAT,R12,correct,29.9905883,kolen,13.1030576,5,22,Man,BSO/arbeidsmarktfinaliteit,0-1 uur,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
2,DFU,DFU4,Insight,I12,correct,49.7086058,plant,65.8292433,5,22,Man,BSO/arbeidsmarktfinaliteit,0-1 uur,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
2,DFU,DFU9,RAT,R8,correct,32.8694715,huis,11.6706533,3,22,Man,BSO/arbeidsmarktfinaliteit,0-1 uur,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
2,DFU,DFU8,Insight,I3,correct,36.9831128,u hart,11.9722059,2,22,Man,BSO/arbeidsmarktfinaliteit,0-1 uur,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
3,F,F1,RAT,R9,correct,38.3030238,lunch,7.1355118,3,22,Man,BSO/arbeidsmarktfinaliteit,0-1 uur,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
3,F,F12,RAT,R3,correct,36.5908734,No Response,20.0009614,2,22,Man,BSO/arbeidsmarktfinaliteit,0-1 uur,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
3,F,F6,Insight,I1,correct,33.5779951,"goed ten val gekomen, niet opgespannen nij de val",31.9698377,5,22,Man,BSO/arbeidsmarktfinaliteit,0-1 uur,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
3,F,F3,Insight,I2,correct,24.7696464,een kaart,22.820772,5,22,Man,BSO/arbeidsmarktfinaliteit,0-1 uur,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
4,F,F4,Insight,I9,correct,24.4475531,in dat jaar waren er geen keizers,33.5121014,5,22,Man,BSO/arbeidsmarktfinaliteit,0-1 uur,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
4,F,F9,RAT,R1,correct,24.7330435,feest,9.6807398,5,22,Man,BSO/arbeidsmarktfinaliteit,0-1 uur,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
4,F,F11,Insight,I10,correct,25.627005,als de zandloper van 7 minuten bijna afgelopen is ongeveer 3/4 draai je de andere zandloper om,75.3650712,2,22,Man,BSO/arbeidsmarktfinaliteit,0-1 uur,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
4,F,F10,Insight,I7,correct,25.9645367,als het bevroren is,28.5858552,4,22,Man,BSO/arbeidsmarktfinaliteit,0-1 uur,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
5,F,F8,Insight,I6,correct,30.8739165,braille schrift,17.2204515,5,22,Man,BSO/arbeidsmarktfinaliteit,0-1 uur,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
5,F,F5,RAT,R7,correct,24.028766,vissen,16.302897,3,22,Man,BSO/arbeidsmarktfinaliteit,0-1 uur,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
5,F,F7,RAT,R5,correct,27.9339427,bokaal,15.2709651,3,22,Man,BSO/arbeidsmarktfinaliteit,0-1 uur,Gemiddeld,bb77a64e-d07e-4902-a806-f7b230b07de3
